#timestamp [ns],cam0,cam1,w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1403636581563555584,1403636581563555584.png,1403636581563555584.png,0.0305781684949406,-0.2406459972649781,0.1274788485656657,8.1591328,0.1438308666666666,-2.435318083333333,4.6940835,-1.7793849000000002,1.0373022,0.5809791,-0.1515787,-0.7922893999999999,-0.10850629999999999
1403636581613555456,1403636581613555456.png,1403636581613555456.png,0.0286932129027867,-0.1805368578262934,0.1695063769536892,8.351179695833334,0.2966511625,-2.7262487,4.695158636363637,-1.7794799999999995,1.0066294545454548,0.5765577272727274,-0.15260845454545457,-0.7957176363636365,-0.10554100000000001
1403636581663555584,1403636581663555584.png,1403636581663555584.png,0.014451326206513,-0.1241278164018366,0.0099134701513277,8.863577158333332,0.0441299249999999,-3.0367926166666663,4.696372888888889,-1.7791166666666665,0.9752734444444445,0.5731831111111111,-0.15349100000000002,-0.7981017777777777,-0.10465555555555556
1403636581713555456,1403636581713555456.png,1403636581713555456.png,0.0557109097236589,-0.0490786585660805,0.1540776663660593,8.986977504166667,-0.0809048624999999,-3.2263878499999996,4.697782599999999,-1.7787624999999998,0.9444303,0.5714004,-0.1529451,-0.799692,-0.10306250000000002
1403636581763555584,1403636581763555584.png,1403636581763555584.png,0.1118406984677965,-0.0395142542651515,0.0724660705428045,8.879104354166667,-0.3816421291666666,-3.6072127583333335,4.699679199999999,-1.7791014,0.9113429999999999,0.5705634999999999,-0.15247689999999997,-0.8006067,-0.1012791
1403636581813555456,1403636581813555456.png,1403636581813555456.png,0.0505447351377557,-0.0671602696167417,0.1097463033654033,9.281177004166668,-0.0106238708333333,-3.10870805,4.7023435454545455,-1.780496909090909,0.8763280000000001,0.5694836363636363,-0.15171827272727276,-0.8019090909090907,-0.09815327272727274
1403636581863555584,1403636581863555584.png,1403636581863555584.png,0.064297929643471,-0.1646892682181849,0.1653873999189826,9.595807025,-0.4666330958333333,-3.491984620833333,4.703278222222221,-1.7786131111111108,0.8403806666666668,0.5670072222222222,-0.15240677777777778,-0.8037537777777778,-0.09623488888888888
1403636581913555456,1403636581913555456.png,1403636581913555456.png,-0.0839154304358873,-0.2429498318776106,0.1292241778176601,9.8238116375,-0.0817220833333332,-3.4936190625,4.7046101,-1.7783597,0.8077548,0.5628534000000001,-0.15434009999999998,-0.8065433000000001,-0.09414729999999999
1403636581963555584,1403636581963555584.png,1403636581963555584.png,-0.0768643002578302,-0.297334291369754,0.1473756020384011,10.085322304166665,-0.0874426291666666,-3.6856659583333338,4.7065064,-1.7797308,0.7762385,0.5567561999999999,-0.15754210000000002,-0.8101959999999998,-0.0937298
1403636582013555456,1403636582013555456.png,1403636582013555456.png,-0.0810530904626166,-0.3246312408709452,0.0599695130985251,10.560127608333332,-0.3963521041666666,-4.2127733958333335,4.7081153,-1.7810798,0.7470706,0.5495533,-0.15973990000000002,-0.8146085000000001,-0.0942771
1403636582063555584,1403636582063555584.png,1403636582063555584.png,0.0078888882190143,-0.3215594613874352,0.0488692190558411,10.95402805,-0.2231012874999999,-4.643448775,4.7095914,-1.7828116999999999,0.7218656999999999,0.5424264999999999,-0.1607226,-0.8192778000000001,-0.0934114
1403636582113555456,1403636582113555456.png,1403636582113555456.png,0.0657640062151463,-0.2705958472292008,0.0951553508187308,11.609439158333334,-0.3260711124999998,-4.925389962500001,4.711012454545455,-1.785015636363636,0.7013205454545454,0.5355620000000001,-0.160445,-0.8240375454545454,-0.09159954545454546
1403636582163555584,1403636582163555584.png,1403636582163555584.png,0.0663923247458642,-0.214186805804744,0.0565486677646162,11.95430635,-0.0375921583333333,-5.0046603833333325,4.711942777777778,-1.7873056666666665,0.6887665555555555,0.5305081111111112,-0.1602361111111111,-0.8276384444444445,-0.08888033333333335
1403636582213555456,1403636582213555456.png,1403636582213555456.png,0.0363726616115617,-0.1265712773546287,0.0683470935080979,12.318786841666665,-0.0498504708333333,-5.090468570833332,4.7120573,-1.7888768,0.6844884999999999,0.5269376,-0.15957720000000003,-0.830214,-0.08727320000000001
1403636582263555584,1403636582263555584.png,1403636582263555584.png,0.0552222175331005,-0.0283441470523878,0.0758869158767134,12.321238504166669,-0.3007372666666665,-5.545660575,4.711011600000001,-1.7898545,0.6886569,0.5250170000000001,-0.1589951,-0.8316674000000001,-0.0860655
1403636582313555456,1403636582313555456.png,1403636582313555456.png,0.0406312649864279,0.1156106096521043,0.1093274243449247,11.6282352375,-0.2884789541666666,-5.3936575,4.709011454545455,-1.7907611818181821,0.7029387272727272,0.5257934545454546,-0.1586316363636364,-0.831379,-0.08477209090909091
1403636582363555584,1403636582363555584.png,1403636582363555584.png,0.0187099295813792,0.2723411764811951,0.0814021563130154,10.6377635875,-0.0130755333333333,-4.9204866375,4.7067846666666675,-1.7916836666666667,0.7240448888888888,0.5297283333333334,-0.15813077777777776,-0.8290044444444445,-0.08446944444444443
1403636582413555456,1403636582413555456.png,1403636582413555456.png,-0.0037000980142279,0.3330786344505978,0.0973195590912037,10.14988275,-0.0686465499999999,-4.211956174999999,4.7046356000000005,-1.7922445,0.7488018,0.5355211000000001,-0.1575686,-0.8252765,-0.0855104
1403636582463555584,1403636582463555584.png,1403636582463555584.png,-0.0561996019142173,0.2881189529192239,0.0041887902047863,9.883468758333334,0.1315725541666666,-4.130234091666667,4.702008999999999,-1.7922637000000001,0.7779088999999999,0.541507,-0.1568482,-0.8213151,-0.0872977
1403636582513555456,1403636582513555456.png,1403636582513555456.png,-0.0756076631963943,0.2284985056710976,0.0656243798749867,9.2574776,-0.0277855083333333,-3.9046811416666665,4.6993054999999995,-1.7917083999999999,0.809286,0.5459440999999999,-0.1561387,-0.8181806,-0.0903482
1403636582563555584,1403636582563555584.png,1403636582563555584.png,-0.1199390261970502,0.1497492498211134,-0.0063529984772593,9.373522958333336,0.1773369208333333,-3.7837324583333336,4.696817599999999,-1.7908863999999998,0.8416333999999999,0.5489306,-0.1561404,-0.8158322,-0.0934485
1403636582613555456,1403636582613555456.png,1403636582613555456.png,-0.1160993018426627,0.1187522023056941,0.0748397183255167,8.790027283333332,0.0433127041666666,-3.7698397041666665,4.694536727272728,-1.7895765454545454,0.8762704545454544,0.5506316363636364,-0.1566627272727273,-0.8141623636363636,-0.09707481818181818
1403636582663555584,1403636582663555584.png,1403636582663555584.png,-0.051382493178713,0.1168672467135402,0.1028347995275058,9.1471527875,0.2190151833333332,-3.2484528124999996,4.692804555555555,-1.7883172222222221,0.9089265555555556,0.5522946666666666,-0.15761077777777777,-0.8126287777777779,-0.09893411111111111
1403636582713555456,1403636582713555456.png,1403636582713555456.png,-0.0855909465178018,0.1578475775503671,0.1565909404889311,8.991880829166666,0.1961329999999999,-3.3783909249999993,4.690809700000001,-1.7864707999999996,0.9398313,0.5543804999999999,-0.1592506,-0.8107762,-0.0998372
1403636582763555584,1403636582763555584.png,1403636582763555584.png,-0.1275486617357455,0.2138377399543452,0.1847256480310798,9.150421670833332,0.2418973666666666,-3.2721522166666666,4.6885766,-1.7839294000000003,0.9720145,0.5574941,-0.1621104,-0.8079031000000001,-0.1011851
1403636582813555456,1403636582813555456.png,1403636582813555456.png,-0.1856332192421168,0.2867226895176283,0.1804670446562136,8.7892100625,-0.1168625791666666,-3.5132323624999997,4.690033454545455,-1.779607,1.008188909090909,0.5619336363636364,-0.1660130909090909,-0.8036287272727273,-0.10421109090909093
1403636582863555584,1403636582863555584.png,1403636582863555584.png,-0.1293638041578196,0.3485073450382276,0.1912880860185785,8.0242913625,-0.1822402458333333,-3.1299557916666663,4.692173888888889,-1.7755424444444445,1.0420937777777777,0.567609888888889,-0.16956766666666667,-0.7985083333333333,-0.1069998888888889
1403636582913555456,1403636582913555456.png,1403636582913555456.png,-0.0737925207743202,0.3650530663471339,0.0989950751731183,7.535593304166665,-0.2843928499999999,-2.8553695916666664,4.6920646,-1.7729174,1.0699186,0.573809,-0.17127140000000002,-0.7933726,-0.1093918
1403636582963555584,1403636582963555584.png,1403636582963555584.png,-0.0731642022436022,0.3587000678698746,0.1034631180582238,6.657898129166666,-0.2255529499999999,-2.3576821041666665,4.6925282,-1.7708894000000002,1.0950163,0.5804579000000001,-0.1717986,-0.7880822000000001,-0.11170589999999998
1403636583013555456,1403636583013555456.png,1403636583013555456.png,-0.001535889741755,0.2423913265169725,0.0316951792162169,6.407828554166666,-0.2337251583333333,-1.8755218125,4.6934778999999995,-1.7695422,1.1135430000000002,0.5858223,-0.17118289999999997,-0.7838987000000001,-0.11406780000000001
1403636583063555584,1403636583063555584.png,1403636583063555584.png,-0.0339292006587697,0.1212654764285659,0.0453785605518525,6.331827016666667,0.073549875,-1.7177981916666667,4.6943421,-1.768553,1.1245275,0.5889160999999999,-0.1701425,-0.7816595,-0.11505690000000002
1403636583113555456,1403636583113555456.png,1403636583113555456.png,-0.0812625299728559,0.0302291026445417,-0.0124965574442794,5.803902358333333,-0.1658958291666666,-1.7594764541666668,4.695141,-1.7674537272727273,1.1271672727272728,0.5893319090909092,-0.16943436363636363,-0.7810878181818182,-0.11781827272727273
1403636583163555584,1403636583163555584.png,1403636583163555584.png,-0.033510321638291,-0.0249931148885587,-0.0025830872929515,6.571272720833333,-0.3734699208333333,-1.6466999791666663,4.695828555555555,-1.7668052222222221,1.1208735555555558,0.5883172222222223,-0.16893333333333332,-0.7815837777777777,-0.12029766666666666
1403636583213555456,1403636583213555456.png,1403636583213555456.png,0.0352556508902854,-0.0539655804716646,0.0458672527424109,6.967624825,0.1887780124999999,-1.927823945833333,4.6959508,-1.7668713,1.1076116,0.5871506,-0.16751480000000002,-0.7827896999999999,-0.12014339999999998
1403636583263555584,1403636583263555584.png,1403636583263555584.png,0.0275762021815104,-0.0615054028402801,0.0751887841759156,7.552754941666666,0.0065377666666667,-1.9605127791666663,4.695849300000001,-1.7668903,1.0876803999999998,0.5855789,-0.1671081,-0.7840639,-0.120075
1403636583313555456,1403636583313555456.png,1403636583313555456.png,0.0330216294477326,-0.073234015413682,0.055990162403978,7.735812408333333,0.3456844124999999,-2.5603528708333334,4.695466727272727,-1.7665819999999999,1.0614471818181819,0.5839743636363637,-0.16670554545454544,-0.7855995454545455,-0.11840090909090907
1403636583363555584,1403636583363555584.png,1403636583363555584.png,0.0846833753067648,-0.0742812129648786,0.1158898623324234,8.280081483333333,0.2116601958333333,-2.4835341125,4.695599777777777,-1.766010222222222,1.0324862222222224,0.5822983333333335,-0.16634200000000002,-0.7871239999999999,-0.11703888888888889
1403636583413555456,1403636583413555456.png,1403636583413555456.png,0.0850324411571636,-0.1104444350662011,-0.00614355896702,8.576732645833333,-0.2549728999999999,-3.03025485,4.6962188,-1.7654336999999998,1.0022342,0.5804492,-0.16467579999999998,-0.7890653000000001,-0.115502
1403636583463555584,1403636583463555584.png,1403636583463555584.png,0.0683470935080979,-0.1053480736503776,0.0638092374529126,8.906072641666665,0.2933822791666666,-2.855369591666667,4.697301600000001,-1.7654122,0.9687572,0.5783107999999999,-0.1630378,-0.7913148999999999,-0.1131503
1403636583513555456,1403636583513555456.png,1403636583513555456.png,0.0056548667764616,-0.152332337114065,-0.0080285145591739,9.229692091666667,-0.0939803958333333,-2.8945961916666665,4.6986548,-1.7652131,0.9344144,0.5750979999999999,-0.16164399999999998,-0.7938772000000001,-0.1135818
1403636583563555584,1403636583563555584.png,1403636583563555584.png,-0.0945968454580926,-0.1947089313524873,0.0219213354050487,9.045000183333332,0.1168625791666666,-3.0629436833333332,4.6998866,-1.7651672999999999,0.8995597999999999,0.5711812999999999,-0.16168259999999998,-0.7966906,-0.1135986
1403636583613555456,1403636583613555456.png,1403636583613555456.png,0.1060462053511754,-0.3062005639698851,0.1259429588239108,9.5001921875,-0.5818612333333333,-3.682397075,4.701129545454545,-1.7656396363636366,0.8627017272727273,0.5651622727272727,-0.16198672727272728,-0.8009091818181818,-0.11361272727272725
1403636583663555584,1403636583663555584.png,1403636583663555584.png,0.0706509281207304,-0.4000294645571003,0.224030462785992,10.069795108333333,0.2092085333333332,-3.7698397041666665,4.702160333333333,-1.7649742222222222,0.8270452222222222,0.5583531111111112,-0.16380022222222224,-0.8060786666666666,-0.10795655555555556
1403636583713555456,1403636583713555456.png,1403636583713555456.png,0.0865683308989186,-0.4415683007545653,0.2245889681466302,10.010955208333334,-0.0498504708333333,-4.0395225791666665,4.7033614,-1.7641752000000004,0.7951615000000001,0.5503538,-0.1667318,-0.8116379,-0.10274750000000002
1403636583763555584,1403636583763555584.png,1403636583763555584.png,0.0136833813356355,-0.3896971153852939,0.1915673386988975,10.122097241666667,-0.1266692291666666,-4.323098208333333,4.705167999999999,-1.7652369,0.7653375,0.5420136999999999,-0.1699927,-0.8171663,-0.09781390000000001
1403636583813555456,1403636583813555456.png,1403636583813555456.png,-0.003700098014228,-0.2876302607286655,0.0896401103824287,9.890006525,-0.1184970208333333,-4.434240241666666,4.707141363636364,-1.7663662727272724,0.7371009090909091,0.5343766363636364,-0.17184172727272728,-0.8220758181818181,-0.09540063636363637
1403636583863555584,1403636583863555584.png,1403636583863555584.png,-0.0381179908635561,-0.1903805148075414,-0.0407010781565077,10.462878329166664,-0.1895952333333333,-4.771752445833333,4.709145666666667,-1.7673547777777776,0.71328,0.5288466666666667,-0.17171433333333333,-0.8256498888888889,-0.09559077777777776
1403636583913555456,1403636583913555456.png,1403636583913555456.png,0.0475427688243254,-0.1066047107118136,-0.0537561409614253,10.565848154166664,-0.328522775,-5.093737454166666,4.7111024,-1.7684332999999999,0.6946563,0.5254011000000001,-0.1693267,-0.8282543,-0.0963146
1403636583963555584,1403636583963555584.png,1403636583963555584.png,0.1033234917180642,-0.0374198591627583,0.0007679448708775,11.137902737499996,-0.3497705166666666,-5.016101474999999,4.713075699999999,-1.7702464,0.6799533999999999,0.5234783000000001,-0.1660763,-0.8301774999999999,-0.0958861
1403636584013555456,1403636584013555456.png,1403636584013555456.png,0.1443736357249709,0.0192684349420173,0.0333008821280517,11.293174695833333,-0.0604743416666666,-5.052059191666666,4.7144383,-1.7725349000000001,0.6713129,0.5233837,-0.16339730000000002,-0.8310147000000001,-0.0937299
1403636584063555584,1403636584063555584.png,1403636584063555584.png,0.1211956632584861,0.0245742358680801,0.0817512221634143,11.813744366666665,0.1348414374999999,-4.819151254166666,4.715013000000001,-1.7745048,0.6694185,0.5239287,-0.1609319,-0.8314354999999999,-0.09118390000000001
1403636584113555456,1403636584113555456.png,1403636584113555456.png,0.0779114978090268,0.0154287105876298,0.0640884901332317,11.7459150375,0.0179788583333333,-5.114167974999999,4.714268272727273,-1.7755189999999998,0.6754363636363637,0.5242770909090908,-0.1596148181818182,-0.8317022727272726,-0.089041
1403636584163555584,1403636584163555584.png,1403636584163555584.png,0.0254818070791171,0.028902652413026,0.0474729556542457,11.078245616666669,0.0065377666666666,-5.03081145,4.71261888888889,-1.7757213333333333,0.6885795555555556,0.5244742222222221,-0.15834488888888887,-0.8319153333333333,-0.08815755555555554
1403636584213555456,1403636584213555456.png,1403636584213555456.png,0.0028623399732706,0.0777020582987875,0.0818908485035739,10.7701533625,-0.0833565249999999,-4.890249466666666,4.7105951,-1.7754982000000001,0.7069253,0.5250711,-0.15793439999999997,-0.8316101,-0.08821899999999999
1403636584263555584,1403636584263555584.png,1403636584263555584.png,-0.0071907565182166,0.1057669526708563,0.067998027657699,9.945577541666667,-0.0179788583333333,-4.440778008333334,4.7080557,-1.7750938,0.7309052,0.5266386999999999,-0.1574929,-0.8306716999999999,-0.0885059
1403636584313555456,1403636584313555456.png,1403636584313555456.png,-0.0489390322259209,0.0939685269273746,0.0300894763043822,10.54214875,0.3514049583333333,-4.337808183333333,4.704844818181818,-1.774165272727273,0.7597162727272728,0.5282716363636364,-0.15747445454545453,-0.8295328181818181,-0.08948618181818181
1403636584363555584,1403636584363555584.png,1403636584363555584.png,-0.1585457092511648,0.0975988117715228,-0.0541052068118241,9.7159384875,0.1201314624999999,-4.360690366666666,4.701159,-1.7720983333333333,0.7907858888888889,0.5290825555555556,-0.1561751111111111,-0.8288196666666666,-0.09349522222222222
1403636584413555456,1403636584413555456.png,1403636584413555456.png,-0.1477246678888,0.1526814029644639,-0.0161268422884275,9.493654420833332,0.1552719583333333,-4.1261479875,4.6973423,-1.7696527,0.8225887999999999,0.5302091,-0.15607719999999997,-0.8275502999999998,-0.098406
1403636584463555584,1403636584463555584.png,1403636584463555584.png,-0.0839154304358873,0.2193529803906472,0.0349065850398865,9.389050154166664,-0.1797885833333333,-4.251182775,4.6930832,-1.7670562,0.8575562,0.5329412,-0.155201,-0.8254504,-0.1025959
1403636584513555456,1403636584513555456.png,1403636584513555456.png,-0.0754680368562347,0.2907718533822552,0.1226617398301614,9.097302316666669,0.3113611374999999,-3.868723425,4.6887161,-1.7650297000000001,0.8936767,0.5376597,-0.1561856,-0.8219644,-0.104467
1403636584563555584,1403636584563555584.png,1403636584563555584.png,-0.1054876999905372,0.3672172746196069,0.1148426647812268,8.8774699125,0.0490332499999999,-3.889971166666667,4.6843243,-1.7629555,0.9303226,0.5435777999999999,-0.15682400000000002,-0.8175950000000001,-0.10715369999999999
1403636584613555456,1403636584613555456.png,1403636584613555456.png,-0.1596627199724412,0.4327718413245138,0.1447925147454495,8.459870066666664,0.1503686333333333,-3.696289829166667,4.6801508181818186,-1.7611653636363636,0.9684390909090909,0.5513665454545454,-0.15914472727272724,-0.8114397272727273,-0.11069472727272728
1403636584663555584,1403636584663555584.png,1403636584663555584.png,-0.1325053968114094,0.4609763620367423,0.0943874059478533,8.05125965,0.0416782624999999,-3.4829951916666664,4.677055111111112,-1.7599667777777777,1.003418222222222,0.5595890000000001,-0.16043888888888888,-0.8049527777777779,-0.114922
1403636584713555456,1403636584713555456.png,1403636584713555456.png,-0.1653873999189826,0.4246735135952602,0.1179144442647368,8.141153941666666,0.1961329999999999,-3.0196309791666667,4.678648099999999,-1.7589911,1.0383392,0.5671503999999999,-0.1619181,-0.7987312,-0.11901500000000001
1403636584763555584,1403636584763555584.png,1403636584763555584.png,-0.0814021563130154,0.3566056727674813,0.0854513201776423,7.793017866666666,-0.0473988083333333,-2.9779527166666666,4.680146000000001,-1.7583088,1.0717029,0.5740706999999999,-0.16273579999999999,-0.7930196,-0.1228186
1403636584813555456,1403636584813555456.png,1403636584813555456.png,-0.0445408025108952,0.296077654308318,0.1849350875413191,7.323933108333333,0.0514849125,-2.5129540625,4.680148454545454,-1.7586825454545454,1.1003313636363636,0.5803636363636364,-0.16404181818181818,-0.7879323636363637,-0.1242261818181818
1403636584863555584,1403636584863555584.png,1403636584863555584.png,0.0115889862332423,0.2129301687433082,0.1463284044872045,6.883451079166666,-0.0375921583333333,-2.1108814125000004,4.6807042222222215,-1.7595692222222223,1.1226727777777779,0.5850785555555554,-0.16506833333333332,-0.7842036666666667,-0.12434044444444445
1403636584913555456,1403636584913555456.png,1403636584913555456.png,-0.0351858377202056,0.1223126739797625,0.2092998838991599,6.588434358333333,0.3415983083333332,-1.5527195833333332,4.681317600000001,-1.7607385,1.1377629,0.5881276000000001,-0.16648870000000002,-0.7817888000000001,-0.1232607
1403636584963555584,1403636584963555584.png,1403636584963555584.png,-0.0805643982720582,0.0118682389135614,0.1302713753688567,6.469937337500001,0.0563882374999999,-1.5486334791666665,4.681579900000001,-1.7613432,1.1463956999999998,0.5889985,-0.1692795,-0.7804953000000001,-0.1235017
1403636585013555456,1403636585013555456.png,1403636585013555456.png,-0.0718377520120865,-0.0443313630006559,0.1301317490286971,6.654629245833334,0.2435318083333332,-1.8861456833333332,4.681435700000001,-1.7615471,1.1473469,0.5881356999999999,-0.1713554,-0.7806736,-0.1236194
1403636585063555584,1403636585063555584.png,1403636585063555584.png,-0.0161966554585073,-0.0723264442026449,0.0926420766958589,6.8842683,-0.0514849124999999,-1.8207680166666669,4.681227399999999,-1.7615465999999997,1.1411282000000003,0.5863324000000001,-0.1728733,-0.7816264,-0.12405580000000001
1403636585113555456,1403636585113555456.png,1403636585113555456.png,-0.0982271303022408,-0.0918043186549017,0.1038121839086227,7.351718616666666,0.3718354791666666,-2.0937197749999994,4.680842454545455,-1.7614444545454546,1.127558909090909,0.5841309090909091,-0.17436027272727272,-0.7829581818181818,-0.12396072727272726
1403636585163555584,1403636585163555584.png,1403636585163555584.png,-0.1152615438017054,-0.1052084473102181,0.0568279204449353,7.726005758333332,0.2925650583333332,-2.2669705916666665,4.680622444444445,-1.7607725555555556,1.1092706666666665,0.5812588888888889,-0.17621644444444445,-0.7843922222222223,-0.12576688888888887
1403636585213555456,1403636585213555456.png,1403636585213555456.png,-0.132016704620851,-0.1102349955559617,-0.0505447351377557,8.514623862499999,0.2803067458333333,-2.4941579833333334,4.6805399,-1.7595089000000002,1.0880221,0.5781099999999999,-0.17727120000000002,-0.7860657999999999,-0.1283248
1403636585263555584,1403636585263555584.png,1403636585263555584.png,-0.0985761961526396,-0.0941081532675341,-0.0364424747816415,8.633938104166665,0.3971693249999999,-2.8047019,4.6805267,-1.7577570999999996,1.0633122,0.5747757,-0.17646499999999998,-0.7881206,-0.13178170000000003
1403636585313555456,1403636585313555456.png,1403636585313555456.png,-0.0582939970166105,-0.1013687229558306,-0.1159596755025032,8.9068898625,0.0604743416666666,-3.0645781249999997,4.680868636363638,-1.755816727272727,1.035639090909091,0.571347909090909,-0.17477809090909088,-0.7903296363636364,-0.13565454545454547
1403636585363555584,1403636585363555584.png,1403636585363555584.png,-0.0228987197861655,-0.1211956632584861,-0.0100530964914873,9.544322112499998,0.1969502208333333,-3.0997186208333334,4.681394111111111,-1.754360222222222,1.0085957777777779,0.5681951111111112,-0.17320355555555553,-0.7926574444444445,-0.13734077777777778
1403636585413555456,1403636585413555456.png,1403636585413555456.png,0.1231504320207198,-0.1607099175236378,-0.0078190750489346,8.902803758333334,0.1462825291666666,-3.9218427791666657,4.6820859,-1.7535129,0.9832170999999998,0.5650419999999999,-0.1711157,-0.7954105000000001,-0.1370534
1403636585463555584,1403636585463555584.png,1403636585463555584.png,0.1075122819228506,-0.1903107016374616,0.0189193690916185,9.819725533333337,0.4151481833333332,-3.653794345833333,4.6841087,-1.7537495,0.9567024,0.5614033999999999,-0.1687768,-0.7989197,-0.1344844
1403636585513555456,1403636585513555456.png,1403636585513555456.png,0.2321287905152457,-0.2056695990550117,0.0388161225643538,9.600710349999998,0.2132946374999999,-4.578071108333334,4.685829200000001,-1.7520858000000001,0.9302427,0.5575227,-0.1662763,-0.8027013000000001,-0.1311346
1403636585563555584,1403636585563555584.png,1403636585563555584.png,0.2668259360448931,-0.2196322330709663,0.0767246739176707,10.232422054166666,0.2541556791666666,-4.099179699999999,4.6893831,-1.7518155,0.9060609999999999,0.5537381,-0.16249249999999998,-0.8069815,-0.12551050000000002
1403636585613555456,1403636585613555456.png,1403636585613555456.png,0.2557954551722888,-0.2468593694020779,0.1496096234809539,10.633677483333331,0.1977674416666666,-4.3941964208333335,4.694593,-1.7536466363636365,0.8849836363636364,0.5495593636363635,-0.16060300000000002,-0.8113287272727273,-0.11804781818181817
